발생년월일,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,법규위반,도로형태_대분류,도로형태,당사자종별_1당_대분류,당사자종별_2당_대분류,경도,위도,발생지,사고피해정도,사고차량타입,도시여부,주말/공휴일,인구수,발생지번호
2015-11-18,주간,수,1,4,0,3,0,전남,고흥군,차대차,추돌,안전운전 의무 불이행,교차로,교차로부근,화물차,승용차,127.3044,34.5987,전남고흥군,1,화물차승용차,0,0,0,191
2015-11-18,야간,수,1,3,2,0,0,전남,완도군,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,126.9895,34.3087,전남완도군,1,승용차없음,0,0,0,141
2015-11-21,야간,토,1,6,0,5,0,경남,밀양시,차대차,정면충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,128.8897,35.5954,경남밀양시,1,화물차화물차,0,1,0,177
2015-11-25,야간,수,1,4,3,0,0,경기,양평군,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,127.4667,37.504,경기양평군,1,승용차승용차,0,0,0,48
2015-11-26,주간,목,2,3,1,0,0,충남,예산군,차대차,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,126.865,36.5981,충남예산군,1,승용차승용차,0,0,0,187
2015-11-29,주간,일,2,5,0,3,0,충북,청주시,차대차,추돌,안전운전 의무 불이행,기타,기타,승용차,승용차,127.4301,36.5301,충북청주시,1,승용차승용차,0,1,0,83
2015-11-30,야간,월,2,3,1,0,0,경기,오산시,차대차,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,승합차,127.1173,37.1034,경기오산시,1,승용차승합차,0,0,0,143
2015-12-01,야간,화,1,8,0,5,2,경기,평택시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,승합차,127.0676,36.9621,경기평택시,1,화물차승합차,0,0,0,14
2015-12-06,주간,일,1,3,2,0,0,경남,함안군,차대차,정면충돌,신호위반,교차로,교차로내,승용차,승용차,128.4269,35.2418,경남함안군,1,승용차승용차,0,1,0,117
2015-12-06,주간,일,1,4,2,1,0,충북,진천군,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,127.5091,36.8461,충북진천군,1,승용차승용차,0,1,0,60
2015-12-06,야간,일,1,3,2,0,0,경기,고양시,차대차,정면충돌,신호위반,교차로,교차로내,승용차,승용차,126.8298,37.6451,경기고양시,1,승용차승용차,0,1,0,40
2015-12-07,야간,월,2,3,1,0,0,부산,강서구,차대차,기타,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,128.8846,35.1124,부산강서구,1,승용차승용차,0,0,0,206
2015-12-07,주간,월,1,4,2,1,0,전남,여수시,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,127.7287,34.8182,전남여수시,1,승용차승용차,0,0,0,102
2015-12-07,주간,월,1,4,2,1,0,전남,장흥군,차대차,정면충돌,중앙선 침범,단일로,기타단일로,화물차,화물차,126.904,34.7236,전남장흥군,1,화물차화물차,0,0,0,56
2015-12-08,주간,화,1,5,3,1,0,부산,강서구,차대차,기타,안전거리 미확보,단일로,기타단일로,화물차,승용차,128.9474,35.1078,부산강서구,1,화물차승용차,0,0,0,206
2015-12-08,야간,화,2,5,2,1,0,충남,보령시,차대차,정면충돌,과속,교차로,교차로내,승용차,특수차,126.6052,36.3565,충남보령시,1,승용차특수차,0,0,0,136
2015-12-09,야간,수,1,3,2,0,0,충남,논산시,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,127.0984,36.1154,충남논산시,1,승용차승용차,0,0,0,61
2015-12-10,야간,목,1,3,2,0,0,대구,북구,차대사람,횡단중,안전운전 의무 불이행,단일로,횡단보도상,승용차,보행자,128.6064,35.8838,대구북구,1,승용차보행자,0,0,0,112
2015-12-13,야간,일,1,5,1,3,0,경기,동두천시,차대차,측면충돌,과속,교차로,교차로내,승용차,승용차,127.0531,37.9025,경기동두천시,1,승용차승용차,0,1,0,94
2015-12-13,야간,일,1,6,0,4,1,강원,평창군,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,128.5491,37.6474,강원평창군,1,승용차승용차,0,1,0,24
2015-12-16,주간,수,1,3,2,0,0,강원,홍천군,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,127.8885,37.6945,강원홍천군,1,화물차화물차,0,0,0,82
2015-12-18,야간,금,1,5,2,2,0,서울,관악구,차대사람,횡단중,보행자 보호의무 위반,교차로,교차로내,승용차,보행자,126.9296,37.484,서울관악구,1,승용차보행자,0,0,0,188
2015-12-18,야간,금,2,3,1,0,0,충북,음성군,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승합차,이륜차,127.6836,36.9495,충북음성군,1,승합차이륜차,0,0,0,110
2015-12-18,야간,금,1,4,3,0,0,경북,상주시,차량단독,전도전복,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,128.0896,36.2547,경북상주시,1,승용차없음,0,0,0,58
2015-12-18,주간,금,2,5,2,1,0,부산,강서구,차대차,측면충돌,중앙선 침범,단일로,기타단일로,화물차,건설기계,128.918,35.1215,부산강서구,1,화물차건설기계,0,0,0,206
2015-12-20,주간,일,1,4,2,1,0,강원,정선군,차대차,추돌,중앙선 침범,단일로,기타단일로,건설기계,화물차,128.8231,37.4988,강원정선군,1,건설기계화물차,0,1,0,198
2015-12-20,야간,일,1,4,0,3,0,전북,정읍시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,건설기계,126.9502,35.6618,전북정읍시,1,승용차건설기계,0,1,0,12
2015-12-22,주간,화,1,3,2,0,0,경북,칠곡군,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,화물차,128.5853,35.9853,경북칠곡군,1,승용차화물차,0,0,0,21
2015-12-22,주간,화,2,3,1,0,0,전북,김제시,차대차,측면충돌,직진 및 우회전차의 통행방해,교차로,교차로내,건설기계,화물차,126.8372,35.8976,전북김제시,1,건설기계화물차,0,0,0,34
2015-12-25,주간,금,1,3,2,0,0,경남,함안군,차대차,정면충돌,안전운전 의무 불이행,단일로,기타단일로,승합차,농기계,128.3984,35.2968,경남함안군,1,승합차농기계,0,1,0,117
2015-12-26,주간,토,1,6,4,0,1,경기,안성시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승합차,승용차,127.271,36.9693,경기안성시,1,승합차승용차,0,1,0,23
2015-12-26,야간,토,1,5,1,2,1,서울,성동구,차대차,기타,안전거리 미확보,단일로,기타단일로,승용차,승합차,127.0602,37.5439,서울성동구,1,승용차승합차,0,1,0,84
2015-12-28,주간,월,2,4,0,0,2,제주,서귀포시,차대차,기타,안전운전 의무 불이행,교차로,교차로내,화물차,승합차,126.6004,33.3006,제주서귀포시,1,화물차승합차,0,0,0,62
2015-12-29,주간,화,1,4,2,1,0,경기,의정부시,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,127.0846,37.7594,경기의정부시,1,승용차승용차,0,0,0,64
2015-12-30,야간,수,1,4,3,0,0,부산,연제구,차량단독,공작물충돌,안전운전 의무 불이행,교차로,교차로부근,승용차,없음,129.0838,35.1719,부산연제구,1,승용차없음,0,0,0,221
2015-12-30,주간,수,1,5,3,0,1,광주,북구,차대차,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,126.8817,35.1752,광주북구,1,승용차승용차,0,0,0,137
2015-12-30,주간,수,1,5,2,2,0,전남,담양군,차대차,기타,안전거리 미확보,단일로,기타단일로,승용차,승용차,126.973,35.2226,전남담양군,1,승용차승용차,0,0,0,181
2015-12-31,주간,목,1,4,3,0,0,충남,당진시,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,126.5855,36.8516,충남당진시,1,승용차없음,0,0,0,46
2015-12-31,주간,목,1,6,3,2,0,경북,영천시,차대차,정면충돌,안전운전 의무 불이행,단일로,교량위,승용차,화물차,128.9465,35.9743,경북영천시,1,승용차화물차,0,0,0,5
2012-07-15,주간,일,1,5,0,4,0,전남,광양시,차량단독,전도전복,안전운전 의무 불이행,단일로,교량위,승합차,없음,127.7275,34.9873,전남광양시,1,승합차없음,0,1,0,130
2012-10-01,야간,월,1,5,1,3,0,경남,밀양시,차대차,측면직각충돌,부당한 회전,단일로,기타단일로,승용차,승용차,128.774,35.4498,경남밀양시,1,승용차승용차,0,1,0,177
2012-08-30,주간,목,1,5,1,3,0,대구,북구,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,128.5375,35.8947,대구북구,1,화물차화물차,0,0,0,112
2012-01-01,야간,일,1,6,5,0,0,전북,정읍시,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,126.9094,35.6341,전북정읍시,1,승용차승용차,0,1,0,12
2012-02-10,야간,금,1,5,3,1,0,경남,진주시,차대차,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,승용차,128.2711,35.232,경남진주시,1,화물차승용차,0,0,0,42
2012-03-27,주간,화,1,3,2,0,0,경기,안산시,차대차,측면직각충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,126.8595,37.3479,경기안산시,1,화물차화물차,0,0,0,2
2012-04-12,야간,목,1,3,2,0,0,전북,완주군,차량단독,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,127.2584,35.8037,전북완주군,1,승용차없음,0,0,0,28
2012-01-14,주간,토,1,4,3,0,0,충북,음성군,차대차,측면직각충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,승용차,127.5022,36.967,충북음성군,1,화물차승용차,0,1,0,110
2012-04-28,야간,토,1,4,3,0,0,인천,남동구,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,126.7325,37.4332,인천남동구,1,승용차승용차,0,1,0,29
2012-05-14,야간,월,2,6,3,1,0,인천,계양구,차대차,기타,안전거리 미확보,단일로,기타단일로,승용차,승용차,126.7164,37.5238,인천계양구,1,승용차승용차,0,0,0,7
2012-07-09,주간,월,1,4,3,0,0,서울,서초구,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,127.0514,37.451,서울서초구,1,승용차승용차,0,0,0,214
2012-08-13,야간,월,2,4,2,0,0,경북,상주시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,128.2393,36.371,경북상주시,1,화물차화물차,0,0,0,58
2012-08-02,주간,목,1,5,1,3,0,경북,김천시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,128.0885,36.1342,경북김천시,1,화물차화물차,0,0,0,76
2012-10-06,주간,토,1,6,0,5,0,경기,용인시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,승합차,127.1072,37.2906,경기용인시,1,화물차승합차,0,1,0,51
2012-01-05,주간,목,2,3,1,0,0,경남,고성군,차대차,측면직각충돌,교차로 통행방법 위반,교차로,교차로내,화물차,건설기계,128.3579,35.0384,경남고성군,1,화물차건설기계,0,0,0,87
2012-05-03,야간,목,2,4,2,0,0,대구,달성군,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,128.497,35.8087,대구달성군,1,승용차화물차,0,0,0,30
2012-07-13,야간,금,1,4,3,0,0,전북,남원시,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,127.4984,35.4925,전북남원시,1,승용차승용차,0,0,0,193
2012-05-31,야간,목,1,3,2,0,0,전북,완주군,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,127.1024,35.9268,전북완주군,1,화물차화물차,0,0,0,28
2012-11-02,야간,금,1,4,2,1,0,대구,수성구,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,128.6934,35.8349,대구수성구,1,승용차화물차,0,0,0,37
2012-08-07,야간,화,1,6,5,0,0,대구,동구,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,승용차,128.6997,35.8826,대구동구,1,화물차승용차,0,0,0,26
2012-01-14,야간,토,1,5,4,0,0,인천,남동구,차대차,측면직각충돌,교차로 통행방법 위반,교차로,교차로내,승용차,승용차,126.7024,37.4197,인천남동구,1,승용차승용차,0,1,0,29
2012-04-27,주간,금,2,3,1,0,0,전남,함평군,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,126.4804,35.1317,전남함평군,1,승용차없음,0,0,0,157
2012-06-11,야간,일,4,5,1,0,0,인천,중구,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,126.5355,37.5169,인천중구,1,승용차승용차,0,0,0,72
2012-09-08,야간,토,1,3,2,0,0,경남,산청군,차량단독,전도전복,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,127.8595,35.4297,경남산청군,1,승용차없음,0,1,0,224
2012-01-16,주간,월,1,4,0,3,0,경기,수원시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,126.9947,37.3168,경기수원시,1,화물차화물차,0,0,0,99
2012-10-17,야간,수,1,5,3,1,0,대구,동구,차대차,측면직각충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,128.6669,35.9168,대구동구,1,승용차승용차,0,0,0,26
2012-01-08,주간,일,2,5,2,1,0,경북,영천시,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,128.9276,35.9042,경북영천시,1,승용차없음,0,1,0,5
2012-05-22,야간,화,1,5,1,3,0,전북,완주군,차량단독,도로이탈,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,127.0575,35.9027,전북완주군,1,승용차없음,0,0,0,28
2012-01-22,주간,일,1,5,4,0,0,대구,북구,차대차,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,128.5272,35.918,대구북구,1,승용차승용차,0,1,0,112
2012-09-04,주간,화,1,8,0,3,4,전북,전주시,차대차,기타,안전운전 의무 불이행,단일로,터널안,승합차,승용차,127.1891,35.8337,전북전주시,1,승합차승용차,0,0,0,11
2012-10-28,주간,일,1,5,3,1,0,전북,정읍시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,126.8266,35.5676,전북정읍시,1,화물차화물차,0,1,0,12
2012-08-18,주간,토,1,3,2,0,0,경기,여주시,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,127.6574,37.2536,경기여주시,1,승용차없음,0,1,0,22
2012-02-05,주간,일,1,4,3,0,0,충남,천안시,차대차,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,127.2803,36.7335,충남천안시,1,승용차승용차,0,1,0,63
2012-06-16,야간,토,1,6,2,3,0,전남,함평군,차대사람,기타,안전운전 의무 불이행,기타,기타,승용차,보행자,126.4863,35.0975,전남함평군,1,승용차보행자,0,1,0,157
2012-05-04,야간,금,1,3,2,0,0,경북,상주시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,128.2271,36.3519,경북상주시,1,화물차화물차,0,0,0,58
2012-05-09,주간,수,1,4,3,0,0,경기,용인시,차대차,측면직각충돌,차로위반(진로변경 위반),단일로,기타단일로,화물차,승용차,127.3156,37.247,경기용인시,1,화물차승용차,0,0,0,51
2012-04-07,주간,토,2,4,2,0,0,경기,이천시,차대차,추돌,안전거리 미확보,단일로,기타단일로,승용차,화물차,127.4232,37.2378,경기이천시,1,승용차화물차,0,1,0,41
2012-12-28,야간,금,1,3,2,0,0,경남,양산시,차량단독,전도전복,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,129.0497,35.3727,경남양산시,1,승용차없음,0,0,0,49
2012-01-03,주간,화,1,3,2,0,0,충북,음성군,차대차,측면직각충돌,신호위반,교차로,교차로내,승용차,화물차,127.6015,36.9903,충북음성군,1,승용차화물차,0,0,0,110
2012-01-04,야간,수,1,4,3,0,0,경기,성남시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,승합차,127.1293,37.428,경기성남시,1,화물차승합차,0,0,0,95
2012-02-02,주간,목,1,5,2,2,0,경기,용인시,차대차,기타,안전운전 의무 불이행,단일로,터널안,승용차,승용차,127.0797,37.2786,경기용인시,1,승용차승용차,0,0,0,51
2012-04-13,야간,금,2,3,1,0,0,경기,안성시,차량단독,도로이탈,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,127.1677,37.0248,경기안성시,1,승용차없음,0,0,0,23
2012-12-22,야간,토,1,4,3,0,0,충북,청주시,차대차,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,승용차,127.3914,36.6161,충북청주시,1,승합차승용차,0,1,0,83
2012-01-13,주간,금,1,4,2,1,0,강원,평창군,차대차,측면직각충돌,안전운전 의무 불이행,교차로,교차로내,승용차,화물차,128.6959,37.6864,강원평창군,1,승용차화물차,0,0,0,24
2012-04-16,주간,월,1,4,1,2,0,울산,울주군,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,승용차,129.2244,35.5725,울산울주군,1,화물차승용차,0,0,0,17
2012-01-09,야간,월,1,3,2,0,0,충북,청주시,차대차,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,승용차,127.4527,36.6048,충북청주시,1,승합차승용차,0,0,0,83
2012-01-07,주간,토,2,3,1,0,0,경기,가평군,차량단독,도로이탈,안전운전 의무 불이행,기타,기타,승용차,없음,127.3531,37.7467,경기가평군,1,승용차없음,0,1,0,176
2012-02-11,야간,금,1,3,2,0,0,충남,보령시,차량단독,전도전복,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,126.565,36.2629,충남보령시,1,승용차없음,0,1,0,136
2012-05-22,야간,화,1,4,2,1,0,경북,문경시,차대차,추돌,안전운전 의무 불이행,단일로,교량위,화물차,화물차,128.1475,36.6272,경북문경시,1,화물차화물차,0,0,0,74
2012-07-08,야간,일,1,5,2,2,0,경남,진주시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,128.1708,35.173,경남진주시,1,화물차화물차,0,1,0,42
2012-11-15,야간,목,1,5,1,3,0,전남,영광군,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,126.5499,35.2866,전남영광군,1,승용차승용차,0,0,0,127
2012-11-18,주간,일,1,4,1,2,0,전남,무안군,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,126.4941,34.9871,전남무안군,1,승용차없음,0,1,0,101
2012-08-26,주간,일,3,4,1,0,0,강원,평창군,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,128.4099,37.5851,강원평창군,1,승용차없음,0,1,0,24
2012-01-10,야간,화,1,3,2,0,0,부산,연제구,차대차,측면직각충돌,신호위반,단일로,기타단일로,원동기장치자전거,승용차,129.0676,35.1773,부산연제구,1,원동기장치자전거승용차,0,0,0,221
2012-05-02,야간,수,1,3,2,0,0,경기,여주시,차량단독,전도전복,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,127.547,37.2487,경기여주시,1,승용차없음,0,0,0,22
2012-05-27,주간,일,1,7,2,4,0,경북,구미시,차량단독,전도전복,정비불량 제차의 운전금지위반,단일로,기타단일로,승합차,없음,128.337,36.1318,경북구미시,1,승합차없음,0,1,0,144
2012-12-11,야간,화,1,7,0,0,6,경기,하남시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승합차,화물차,127.1949,37.5312,경기하남시,1,승합차화물차,0,0,0,67
2012-01-10,야간,화,1,5,4,0,0,전북,남원시,차량단독,도로이탈,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,127.3721,35.4496,전북남원시,1,승용차없음,0,0,0,193
2012-01-07,주간,토,1,3,2,0,0,서울,동작구,차대차,추돌,안전운전 의무 불이행,단일로,횡단보도상,승용차,승용차,126.9062,37.4889,서울동작구,1,승용차승용차,0,1,0,93
2012-01-01,야간,일,1,4,0,3,0,서울,중구,차대차,측면직각충돌,신호위반,교차로,교차로내,승합차,승용차,126.9923,37.5682,서울중구,1,승합차승용차,0,1,0,8
2012-12-24,야간,월,1,6,5,0,0,전북,남원시,차량단독,전도전복,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,127.2748,35.3882,전북남원시,1,화물차없음,0,0,0,193
2012-05-11,야간,금,1,3,2,0,0,경북,울진군,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,129.3997,36.9703,경북울진군,1,화물차화물차,0,0,0,208
2012-05-27,야간,일,1,4,1,2,0,대구,북구,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,특수차,128.5335,35.8944,대구북구,1,승용차특수차,0,1,0,112
2012-05-25,주간,금,1,5,2,2,0,경기,오산시,차대차,측면직각충돌,신호위반,교차로,교차로내,승용차,승합차,127.0467,37.1896,경기오산시,1,승용차승합차,0,0,0,143
2012-05-04,야간,금,1,4,0,3,0,충북,음성군,차대차,정면충돌,중앙선 침범,단일로,기타단일로,화물차,화물차,127.5365,36.9482,충북음성군,1,화물차화물차,0,0,0,110
2012-04-28,주간,토,1,5,1,3,0,전남,화순군,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승합차,126.9583,34.9618,전남화순군,1,승용차승합차,0,1,0,88
2012-04-29,주간,일,2,5,3,0,0,경북,영천시,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,128.7449,36.0906,경북영천시,1,화물차없음,0,1,0,5
2012-05-26,야간,토,1,4,2,1,0,부산,동래구,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,화물차,129.1036,35.1967,부산동래구,1,승용차화물차,0,1,0,216
2012-05-30,야간,수,1,5,4,0,0,충북,보은군,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,127.7531,36.4073,충북보은군,1,화물차없음,0,0,0,32
2012-05-29,주간,화,2,3,0,1,0,인천,중구,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,126.4866,37.4813,인천중구,1,승용차승용차,0,0,0,72
2012-01-08,주간,일,1,3,2,0,0,경남,창원시(통합),차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,128.5478,35.1497,경남창원시(통합),1,승용차없음,0,1,0,86
2012-06-10,주간,일,1,4,3,0,0,제주,제주시,차량단독,전도전복,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,126.4761,33.3972,제주제주시,1,승용차없음,0,1,0,90
2012-05-21,주간,월,1,3,2,0,0,경남,산청군,차대차,정면충돌,중앙선 침범,단일로,횡단보도부근,승용차,승용차,128.0007,35.334,경남산청군,1,승용차승용차,0,0,0,224
2012-06-05,야간,화,1,5,1,1,2,부산,사하구,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,128.9562,35.1015,부산사하구,1,승용차승용차,0,0,0,25
2012-06-08,주간,금,1,3,2,0,0,경남,밀양시,차대차,추돌,안전운전 의무 불이행,교차로,교차로부근,승용차,농기계,128.7051,35.5311,경남밀양시,1,승용차농기계,0,0,0,177
2012-04-28,야간,토,1,6,0,4,1,전남,무안군,차대차,측면직각충돌,교차로 통행방법 위반,교차로,교차로내,승용차,승합차,126.345,35.0719,전남무안군,1,승용차승합차,0,1,0,101
2012-04-27,주간,금,1,5,4,0,0,전남,광양시,차량단독,도로이탈,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,127.7468,34.991,전남광양시,1,화물차없음,0,0,0,130
2012-05-04,주간,금,1,7,0,3,3,경기,동두천시,차대차,측면직각충돌,안전운전 의무 불이행,단일로,기타단일로,승합차,화물차,127.0662,37.9118,경기동두천시,1,승합차화물차,0,0,0,94
2012-06-15,주간,금,1,3,2,0,0,강원,춘천시,차대차,측면직각충돌,신호위반,교차로,교차로내,승용차,승용차,127.7323,37.8467,강원춘천시,1,승용차승용차,0,0,0,111
2012-05-03,야간,목,1,4,0,3,0,경기,안양시,차대차,정면충돌,신호위반,교차로,교차로내,이륜차,승용차,126.9214,37.3932,경기안양시,1,이륜차승용차,0,0,0,151
2012-05-12,야간,토,1,4,2,0,1,경기,시흥시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,126.7886,37.4161,경기시흥시,1,승용차승용차,0,1,0,73
2012-05-12,주간,토,1,4,2,1,0,충북,청원군,차대차,측면직각충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,127.4354,36.7082,충북청주시,1,승용차승용차,0,1,0,83
2012-04-30,주간,월,1,5,0,4,0,경기,화성시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,126.8914,37.1665,경기화성시,1,화물차화물차,0,0,0,50
2012-06-03,주간,일,2,6,1,3,0,전북,완주군,차대차,측면직각충돌,교차로 통행방법 위반,교차로,교차로내,승용차,승용차,127.1251,35.914,전북완주군,1,승용차승용차,0,1,0,28
2012-04-29,야간,일,2,4,2,0,0,경기,이천시,차량단독,공작물충돌,안전운전 의무 불이행,교차로,교차로부근,승용차,없음,127.47,37.3203,경기이천시,1,승용차없음,0,1,0,41
2012-05-14,주간,월,1,3,2,0,0,전남,고흥군,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승합차,승용차,127.3016,34.5977,전남고흥군,1,승합차승용차,0,0,0,191
2012-05-28,야간,월,1,6,2,3,0,전북,전주시,차대차,기타,신호위반,교차로,교차로내,승용차,승용차,127.1059,35.8192,전북전주시,1,승용차승용차,0,1,0,11
2012-11-16,야간,화,1,4,0,3,0,경남,김해시,차대차,추돌,안전거리 미확보,단일로,기타단일로,승합차,승용차,128.7745,35.2294,경남김해시,1,승합차승용차,0,0,0,13
2012-05-28,주간,월,1,4,3,0,0,충남,공주시,차대차,측면직각충돌,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,127.1322,36.4703,충남공주시,1,승용차승용차,0,1,0,19
2012-06-05,주간,화,1,10,2,1,6,서울,영등포구,차대차,측면직각충돌,안전거리 미확보,단일로,기타단일로,승용차,승합차,126.8967,37.5131,서울영등포구,1,승용차승합차,0,0,0,150
2012-06-07,야간,목,1,5,3,1,0,경기,파주시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승합차,126.7204,37.7732,경기파주시,1,승용차승합차,0,0,0,175
2012-05-10,주간,목,1,4,2,1,0,경기,하남시,차대사람,보도통행중,보행자 보호의무 위반,단일로,기타단일로,이륜차,보행자,127.2146,37.551,경기하남시,1,이륜차보행자,0,0,0,67
2012-05-22,야간,화,1,3,2,0,0,경북,예천군,차대차,측면직각충돌,안전운전 의무 불이행,교차로,교차로내,이륜차,승용차,128.3006,36.5063,경북예천군,1,이륜차승용차,0,0,0,55
2012-06-03,주간,일,2,4,0,1,1,전남,나주시,차대차,정면충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,농기계,126.7071,34.9605,전남나주시,1,승용차농기계,0,1,0,33
2012-06-01,주간,금,1,4,3,0,0,충남,부여군,차량단독,전도전복,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,126.891,36.1661,충남부여군,1,화물차없음,0,0,0,129
2012-06-05,야간,화,1,3,2,0,0,경남,창녕군,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,농기계,128.4656,35.5076,경남창녕군,1,승용차농기계,0,0,0,211
2012-04-27,주간,금,1,3,2,0,0,경북,경주시,차대차,측면직각충돌,신호위반,교차로,교차로내,화물차,화물차,129.2902,35.7731,경북경주시,1,화물차화물차,0,0,0,100
2012-05-01,주간,화,1,4,3,0,0,전북,정읍시,차대차,측면직각충돌,신호위반,교차로,교차로내,승용차,승용차,126.9193,35.6787,전북정읍시,1,승용차승용차,0,1,0,12
2012-05-27,야간,일,2,3,1,0,0,서울,영등포구,차대차,정면충돌,중앙선 침범,기타,고가도로위,승용차,승용차,126.9125,37.5185,서울영등포구,1,승용차승용차,0,1,0,150
